,date,text
1010,2023-12-20,"DOMS Industries, the fourth-most subscribed Indian IPO of 2023 lists at a 77% premium"
1011,2023-12-21,Ashok Leyland bags order worth ₹501 cr for 552 buses from Tamil Nadu State Transport Corp
1012,2023-12-21,"Suzlon secures a repeat order of 193.2 MW from The KP Group in Gujarat

#SuzlonEnergy"
1013,2023-12-21,"Inox India lists at a premium of 44% at ₹950/sh vs issue price of ₹660/sh

#InoxIndia #INOXIPO"
1014,2023-12-21,"Former promoters of #AmiOrganics likely sellers in block deal: @nimeshscnbc Exclusive

As many as 46 lakh shares or 12.5% equity of Ami Organics, worth ₹475.2 crore, changed hands for ₹1,013/Sh"
1015,2023-12-21,Macquarie retains UNDERPERFORM call on United Spirits with a target of ₹810/sh. It says dealer checks reaffirm muted demand commentary
1016,2023-12-21,SBI to sign €200 m Line Of Credit from European Invst Bank for climate action projects in India
1017,2023-12-21,#Coforge gets total tax demand order for ₹98 cr
1018,2023-12-21,Airtel partners with #IntelliSmart for powering up to 20 million smart meters
1019,2023-12-21,"Market stages smart intra-day recovery, regains half of Wednesday’s losses

👉#Sensex rises 359 points to 70,865 & #Nifty 104 points to 21,255

👉#NiftyBank gains 395 points to 47,840 & #Midcap index 743 points to 44,767"
1020,2023-12-21,"ZeeEnt gains on hopes of Sony deal deadline extension, closes 3% higher

👉City Union Bank falls nearly 5% on an expectation of below-than-expected Q3

👉#PVR falls nearly 3% from day’s high on review of new movie releases"
1021,2023-12-21,Madras Fertilizers: Operations resumed at plant that was shutdown from Dec 4 due to  cyclone Michaung
1022,2023-12-21,"Sakshi Malik announces retirement from wrestling

Sakshi Malik says she won't compete under presidency of Brij Bhushan loyalist"
1023,2023-12-21,"Former Supreme Court Judge Justice Madan Lokur says there have been instances in the past but 140 suspensions is a huge number

#Parliament is not a place for fight, it is to reconcile

None of the possibilities were explored except suspension"
1024,2023-12-22,"Motisons allotment out, check now 👇
https://linkintime.co.in/ipo/public-issues.html"
1025,2023-12-26,"Azad ipo allotment out, check now 👇
https://ris.kfintech.com/ipostatus/"
1026,2024-01-04,"#BandhanBank Q3 update | 
👉Loans & advances up 18.6% YoY & up 7.7% QoQ

👉Deposits up 14.8% YoY & up 4.8% QoQ

👉CASA ratio at 36.1% vs 36.4% YoY & vs 38.5% QoQ"
1027,2024-01-05,"#HAL at record high, market cap crosses Rs 2 lk cr for the first time"
1028,2024-01-05,"#HDFCBank Q3 business update: Gross advances grow 62.4%, retail loans 111% up

HDFC Bank stock trading at the day's low, down 0.5%"
1029,2024-01-05,KPI Green arm bags order of 3 MW solar power plant under captive power producer segment
1030,2024-01-05,#Siemens promoter Siemens Energy creates pledge on 5% equity with Deutsche Bank to fulfil the guarantee agreement
1031,2024-01-05,Suzlon Energy secures order for 225 MW for it’s 3 MW series from Everrenew Energy
1032,2024-01-05,NTPC gets GST demand order worth ₹100.8 Cr from 7 states
1033,2024-01-05,"#Hijack attempt on Liberian-flagged ship with 15 Indians; Navy swings into action

#Navy"
1034,2024-01-05,GAIL (@gailindia) & Vital Asia sign #LNG deal for 1 mtpa LNG for 10 years starting 2026
1035,2024-01-05,"Mobikwik refiles DRHP for ₹700 cr IPO, which will be a fresh issue entirely, no OFS"
1036,2024-01-05,Tata Motors arm launches e-vehicle platform 'acti.ev'
1037,2024-01-05,Kaveri seed board approves share buyback up to ₹ 325 cr via tender route at ₹ 725/sh
1038,2024-01-05,Cabinet approves ₹4800 crore PRITHvi VIgyan (PRITHVI) scheme
1039,2024-01-05,Tesla recalls 1.62 million vehicles in #China for remote upgrades amid safety concerns
1040,2024-01-05,"Supriya Lifescience’s manufacturing site in Lote Parshuram has received Good Manufacturing Practice (GMP) certificate from the Regulatory Authority of Brazil, ANVISA"
1041,2024-01-05,"#MarketAtClose | Shree Cement sees a fall 5% on I-T dept’s tax demand report

#HAL hits record high, market cap crosses ₹ 2 lk cr after UBS initiates buy call

#NHPC & Pwr Grid rise while NTPC, NLC fall on CERC Power Tariff draft

Market Breadth favours advances, Advance-Decline Ratio At 1:"
1042,2024-01-05,"#AdaniPorts extends gaining streak, rises to record high, up 3%

#Infosys & #TCS see buying ahead of earnings next week, up 1-2%

#Nestle closes with a cut of 2% on stock split record date

Metals stocks see profit boking as dollar index rises, #JSW top loser

#HDFCBank gives up opening gains after mixed quarterly updates"
1043,2024-01-05,"Godrej Industries signs Non-binding MoU with the Government of Gujarat

The company may plan to invest Rs 600 cr over the next 4 years"
1044,2024-01-07,"China announced sanctions on Sunday on five American defence-related companies in response to US arms sales to Taiwan and US sanctions on Chinese companies and individuals

#China #US"
1045,2024-01-07,"Shyam Metalics: QIP issue closed on Jan 5

Allotted 2.41 cr at Rs 576/sh via QIP"
1046,2024-01-07,"Shree Cement: We have not received any communication from the Income Tax Department in this regard. 

As such, we are not in a position to comment on the veracity of subject media report. Further, the contents of the news item are speculative and devoid of merit"
1047,2024-01-07,JK Cement's subsidiary JK Maxx Paints completes  acquisition of the remaining 20% stake in Acro Paints for Rs 53.3 cr
1048,2024-01-07,NTPC gets tax demand order of Rs 41.8 cr from Bihar GST dept
1049,2024-01-07,"According to the market regulator, all classes of investors like retail and institutional investors are permitted to short sell. However, the market regulator reiterated that naked short selling shall not be permitted in the Indian securities market"
1050,2024-01-10,Manappuram Fin In Focus | SEBI puts IPO of Asirvad Microfinance in abeyance
1051,2024-01-10,"Puravankara reports Q3 Update |

➡️Sales value up 56% YoY at ₹1,241 cr vs ₹796 cr (YoY)
➡️Customer collections up 52% YoY at ₹941 cr vs ₹621 cr (YoY)

#Puravankara #Q3 #PuravankaraQ3"
1052,2024-01-10,#Dynacons bags project worth ₹137 cr from #BHEL
1053,2024-01-10,"Manappuram in focus
Sources say the query from SEBI w.r.t Asirvad MFI IPO is common for an IPO. 3 queries were raised, 2 have already been responded to and resolved"
1054,2024-01-10,Shakti Pumps gets 10th patent for a surface helical pump construction with collinear flow
1055,2024-01-10,"EaseMyTrip launches new subsidiary, EaseMyTrip Insurance Broker to foray into insurance market"
1056,2024-01-10,Aurionpro board approves fund raise  of up to ₹650 cr
1057,2024-01-12,"CONCOR in focus
Domestic volumes see a fall of 1.2% while EXIM volumes have risen 8% YoY

Note: In Q2, domestic volumes were up 26% YoY"
1058,2024-01-12,Oil mktg cos in focus as crude sees a sharp uptick. #brent back to $80/bbl
1059,2024-01-12,Ashish Kacholia’s names appears in Tanfac Ind December shareholding with 1.19% stake
1060,2024-01-12,"Venus Remedies gets new marketing authorisations for Docetaxel & Gemcitabine from Malta, Europe"
1061,2024-01-12,Godrej Cons says overall impact of Argenta currency devaluation on profitability remains minimal
1062,2024-01-12,"KoltePatil Q3 update👇
*Q3 sales value up 4% YoY  & up 18% QoQ at ₹746 cr

*Q3 collections up 13% YoY  & up 4% QoQ at ₹493 cr

*Q3 realisations up 20% YoY  & up 8% QoQ at 
 ₹7,579/sqft"
1063,2024-01-12,Cyient signs MoU with #Japan-based eVTOL Aircraft manufacturer #SkyDrive
1064,2024-01-15,Reliance Ind says its subsidiary REC Solar Holdings to sell REC Solar Norway to Elkem ASA for $22 million
1065,2024-01-15,#JSWEnergy arm commissions Unit-1 with 350 MW capacity of its Thermal Power Plant in Odisha
1066,2024-01-15,"If #RedSea remains a space of tension, then we will feed into #inflation ,expectations of the #Fed cutting rates will reduce if inflation increases, says Arvind Sanger of Geosphere Capital Management"
1067,2024-01-15,"#NiftyAt22000 | Nifty takes 25 sessions to climb to 22,000 from 21,000, 3rd best performance ever (in 1,000-point gain)"
1068,2024-01-15,Man Industries gets new orders of approx. 400 Crore
1069,2024-01-15,"Mahindra Group & Ontario Teachers’ Pension to launch ₹2,262 cr Infra Invst Trust"
1070,2024-01-15,"DroneAcharya Aerial bags order from Indian Army, Ministry of Defence"
1071,2024-01-15,"#SpiceJet  to launch non‐stop flights to #Ayodhya from Chennai, Bengaluru & Mumbai, from Feb 1

🔵189‐seater Boeing 737 aircraft to be deployed on these routes"
1072,2024-01-15,"FiemInd board approves bonus issue in the ratio of 1:1, record date is Feb 28"
1073,2024-01-15,Titagarh Rail launches indigenous 25T bollard pull tug for Indian Navy
1074,2024-01-15,"PCBL reports #Q3 earnings

- Net profit up 52.6% at ₹148 cr vs ₹97 cr (YoY)

- Revenue up 21.5% at ₹1,656.8 cr vs ₹1,363.3 cr (YoY)

- EBITDA up 70.9% at ₹279.1 cr vs ₹163.3 cr (YoY)

- Margin at 16.9% vs 12% (YoY)"
1075,2024-01-15,"Antony Waste Q3 Update
Total waste handled at 1.17 mt, up 12% YoY, Core operating revenue up 25% YoY
Sales volume of compost is softer than expected
Compost sales volume soft on lower fertiliser offtake in Guj & Maharashtra"
1076,2024-01-15,"NELCO reports Q3 earnings

- Cons net profit up 23% at ₹6.1 cr vs 5 cr (YoY)

- Revenue up12% at ₹183 cr vs ₹74 cr (YoY)

- EBITDA up 6.4% at ₹16 cr vs ₹15 cr (YoY)

- Margin at 19.5% vs 20.5% (YoY)"
1077,2024-01-15,"NTPC, CESC in focus
Govt releases draft notification of Electricity (Amendment) Rules, 2024. Licence conditions eased for power generation companies. There won’t be any need to obtain transmission line license for grid connection"
1078,2024-01-15,#Pidilite forms technical collaboration with Italy-based Syn-Bios to transform South Asia’s leather chemical landscape
1079,2024-01-15,Sarda Energy gets contract worth ₹150 crore for installation of 50 MW DC solar power plant in Chhattisgarh
1080,2024-01-15,"Shakti Pumps to consider fund raising via QIPs on January 18, 2024"
1081,2024-01-15,"#TCS add ₹1.3 lakh crore to their market cap in just two sessions

 #NiftyIT #Nifty50 #Software"
1082,2024-01-15,"Angel One reports #Q3 earnings

- Net profit up 14.2% at ₹260.3 cr vs ₹228 cr (YoY)

- Revenue up 41.5% at ₹1,059 cr vs ₹748.6 cr (YoY)

= EBITDA up 22.7% at ₹397.9 cr vs ₹324.3 cr (YoY)

- Margin at 37.6% vs 43.3% (YoY)"
1083,2024-01-15,"PNC Infratech to sell 12 SPVs to Highway Infrastructure Trust for enterprise value of ₹9,005.7 crore"
1084,2024-01-15,"Jio Financial Services reports #Q3 earnings

- Interest income at ₹269 cr Vs ₹186 cr (QoQ)

- Profit ex-associates & JV at ₹227 cr Vs ₹450 cr (QoQ)"
1085,2024-01-15,"Jio Financial Services reports Q3 earnings

- Total Income Ex-dividend Income At ₹413.6 Cr Vs ₹391 Cr (QoQ)

- Interest Income At ₹269 Cr Vs ₹186 Cr (QoQ)

- Profit Ex-associates & JVs At ₹227 Cr Vs ₹233 Cr (QoQ)"
1086,2024-01-16,"Vedanta in focus
S&P upgrades Vedanta Resources, citing a more ""manageable"" debt maturity profile after a recent debt restructuring"
1087,2024-01-16,Jyoti CNC lists at an 11% premium of ₹370/sh vs issue price of ₹331/sh
1088,2024-01-16,Jyoti CNC lists at an 11% premium of ₹370/sh vs issue price of ₹331/sh
1089,2024-01-16,#LIC crosses listing price of ₹867/sh for the first time
1090,2024-01-16,"#VivekRamaswamy drops out of 2024 US presidential race, endorses #DonaldTrump"
1091,2024-01-16,"L&T Construction bags order in the range of ₹10,000-15,000 cr to build Electrification System Works for The Mumbai Ahmedabad High-Speed Rail Project"
1092,2024-01-16,"Adani Green Q3 solar energy sales down 2%, wind energy sale up 69% YoY"
1093,2024-01-16,NBCC bags orders of ₹139 cr for construction works
1094,2024-01-16,"#BankOfMaharashtra👇
>> Net Profit up 34% at ₹1,035 cr Vs ₹775 cr (YoY)

>> NII up 24.5% at ₹2,465 cr Vs ₹1,980 cr (YoY)

>> Gross NPA 2.04% Vs 2.19% (QoQ)

>> Net NPA at 0.22% Vs 0.23% (QoQ)

>> Provisions at ₹943 cr Vs ₹985 cr (QoQ) & Vs ₹582 cr (YoY)"
1095,2024-01-16,"HimadriChem 👇
>>Net Profit up 66.9% at ₹108.8 cr Vs ₹65.2 cr (YoY)

>>Revenue up 1.5% at ₹1,052.5 cr Vs Vs 1,037.4 cr (YoY)

>>EBITDA up 65.8% at ₹174 cr Vs ₹105 cr (YoY)

>>Margin at 16.5% Vs 10.1% (YoY)"
1096,2024-01-16,Kotak Mah Bank to consider fund raise via #debentures on Jan 20
1097,2024-01-16,"NewgenSoftware 👇

>>Cons Net Profit up 43% at ₹68.3 cr Vs ₹48 cr (QoQ)

>>Revenue up 11% at ₹324 cr Vs ₹293 cr (QoQ)

>>EBITDA up 35% at  ₹77 cr Vs ₹57 cr (QoQ)

>>Margin at 23.8% Vs 19.4% (QoQ)"
1098,2024-01-16,"Federal Bank in focus
Risk-weighted assets to advances see a sharp rise. It’s at 90.9% Vs 86.2% YoY & Vs 87.8% QoQ"
1099,2024-02-01,"#BudgetWithCNBCTV18 | #Government to launch plan to strengthen deep tech in defence, says Finance Minister"
1100,2024-02-01,"#BudgetWithCNBCTV18 | Ayushman Bharat Scheme will be extended to all Asha, Anganwadi Workers, says Finance Minister @nsitharaman"
1101,2024-02-03,"Bls ipo allotment out, check now 👇
https://ris.kfintech.com/ipostatus/"
1102,2024-02-03,"Dalmia Bharat Sugar reports #Q3 earnings👇

➡️Net Profit flat at ₹64.9 cr (YoY)
➡️Revenue down 2.7% at ₹583.6 cr vs ₹600 cr (YoY)
➡️EBITDA down 2.8% at ₹109.3 cr vs ₹112.5 cr (YoY)
➡️Margin at 18.7% vs 18.8% (YoY)"
1103,2024-02-03,"Bank of India reports #Q3 earnings👇

➡️Net Profit up 62.4% at ₹1,869.5 cr vs ₹1,151 cr (YoY)
➡️NII down 2.4% at ₹5,463.5 cr vs ₹5,595.1 cr (YoY)
➡️Net NPA at 1.41% vs 1.54% (QoQ)
➡️Gross NPA at 5.35% vs 5.84% (QoQ)
➡️Net NPA at ₹7,627.2 cr vs ₹7,978.3 cr (QoQ)
➡️Gross NPA at ₹30,237.2 cr vs ₹31,718.8 cr (QoQ)"
1104,2024-02-03,"IndiGo reports #Q3 earnings

- Net profit at ₹2,998 cr vs ₹1,423 cr (YoY)

- Revenue up 30% at ₹19,452 cr vs ₹14,933 cr (YoY)

- EBITDA up 65% at ₹5,149 cr vs ₹3,117 cr (YoY)

- Margin at 26.5% vs 20.9% (YoY)

- EBITDAR margin at 28.1% vs 22.8% (YoY)"
1105,2024-02-03,"JSW Infrastructure Q3 earnings👇

➡️Net Profit at ₹250.7 cr vs ₹114.9 cr (YoY)
➡️Revenue up 17.9% at ₹940.1 cr vs ₹797.7 cr (YoY)
➡️EBITDA up 27.7% at ₹479.9 cr vs ₹375.7 cr (YoY)
➡️Margin at 51% vs 47.1% (YoY)"
1106,2024-02-03,"Century Ply Q3 earnings👇

➡️Net Profit down 23% at ₹63 cr vs ₹82 cr (YoY)
➡️Revenue up 6% at  ₹937 cr vs ₹883 cr (YoY)
➡️EBITDA down 17% at ₹105 cr vs ₹127 cr (YoY)
➡️Margin at 11.2% vs 14.4% (YoY)"
1107,2024-02-03,"Bikaji reports Q3 earnings👇

>>Net Profit up 14.5% at ₹46.6 cr Vs ₹40.7 cr (YoY)

>>Revenue up 23% at ₹623.9 cr Vs ₹507.2 cr (YoY)

>>EBITDA up 36.9% at ₹74.7 cr Vs ₹54.6 cr (YoY)

>>Margin at 12% Vs 10.7% (YoY)"
1108,2024-02-03,"HIL reports its Q3 earnings👇

>>Net loss at ₹7 cr Vs profit of ₹12.5 cr (YoY)

>>Revenue up 2% at ₹784 cr Vs ₹767 cr (YoY)

>>EBITDA down 66% at ₹17 cr Vs ₹50 cr (YoY)

>>Margin at 2.2% Vs 6.5% (YoY)"
1109,2024-02-03,"Nava reports #Q3 earnings 

- Net profit up 34% at ₹328 cr vs ₹245 cr (YoY)

- Revenue up 6% at ₹930 cr vs ₹880 cr (YoY)

- EBITDA up 3% at ₹410 cr vs ₹400 cr (YoY)

- Margin at 44% vs 45.4% (YoY)"
1110,2024-02-03,"Kirloskar Ferrous reports #Q3 earnings

- Net profit down 34.6% at ₹76.3 cr vs ₹116.6 cr (YoY)

- Revenue down 3.3% at ₹1,548 cr vs ₹1,600 cr (YoY)

- EBITDA down 4.2% at ₹232 cr vs ₹242.1 cr (YoY)

- Margin flat at 15% (YoY)"
1111,2024-02-03,"Mahindra Holidays reports its Q3 earnings👇

Net Profit at ₹11.6 cr vs  loss of ₹11.9 cr (YoY)
Revenue up 6% at ₹635 cr vs 602 ₹cr (YoY)
EBITDA up 18% at ₹106 cr vs ₹90 cr (YoY)
Margin at 16.7% vs 15% (YoY)"
